starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 15 17:23:28 2013	1381854208	5	1416	1421	1414
Tue Oct 15 17:23:46 2013	1381854226	0	2036	2036	2036
Tue Oct 15 17:23:45 2013	1381854225	0	2182	2182	2181
Tue Oct 15 17:23:45 2013	1381854225	0	2219	2219	2219
Tue Oct 15 17:23:28 2013	1381854208	2	2292	2294	2289
Tue Oct 15 17:23:28 2013	1381854208	44	2277	2321	2269
Tue Oct 15 17:23:45 2013	1381854225	0	2371	2371	2371
Tue Oct 15 17:23:45 2013	1381854225	0	2374	2375	2374
Tue Oct 15 17:23:28 2013	1381854208	7	2378	2385	2376
Tue Oct 15 17:23:28 2013	1381854208	16	2372	2388	2372
Tue Oct 15 17:23:28 2013	1381854208	52	2339	2391	2300
Tue Oct 15 17:23:45 2013	1381854225	0	2410	2410	2410
Tue Oct 15 17:23:28 2013	1381854208	16	2450	2466	2390
Tue Oct 15 17:23:28 2013	1381854208	52	2417	2469	2409
Tue Oct 15 17:23:45 2013	1381854225	0	2471	2471	2471
Tue Oct 15 17:23:28 2013	1381854208	36	2440	2476	2392
Tue Oct 15 17:23:28 2013	1381854208	52	2441	2493	2379
Tue Oct 15 17:23:28 2013	1381854208	36	2461	2497	2419
Tue Oct 15 17:23:45 2013	1381854225	0	2503	2503	2485
Tue Oct 15 17:23:45 2013	1381854225	0	2512	2512	2512
Tue Oct 15 17:23:28 2013	1381854208	36	2480	2516	2449
Tue Oct 15 17:23:45 2013	1381854225	0	2516	2516	2516
Tue Oct 15 17:23:45 2013	1381854225	0	2563	2563	2563
Tue Oct 15 17:23:45 2013	1381854225	0	2579	2579	2576
Tue Oct 15 17:23:28 2013	1381854208	194	2391	2585	2327
Tue Oct 15 17:23:28 2013	1381854208	100	2486	2586	2347
Tue Oct 15 17:23:28 2013	1381854208	108	2478	2586	2425
Tue Oct 15 17:23:28 2013	1381854208	60	2526	2586	2463
Tue Oct 15 17:23:28 2013	1381854208	52	2534	2587	2482
Tue Oct 15 17:23:45 2013	1381854225	0	2591	2591	2590
Tue Oct 15 17:23:44 2013	1381854224	0	2632	2632	2592
Tue Oct 15 17:23:28 2013	1381854208	202	2431	2633	2371
Tue Oct 15 17:23:28 2013	1381854208	155	2477	2633	2450
Tue Oct 15 17:23:28 2013	1381854208	194	2439	2633	2351
Tue Oct 15 17:23:28 2013	1381854208	156	2477	2633	2390
Tue Oct 15 17:23:28 2013	1381854208	179	2453	2633	2399
Tue Oct 15 17:23:28 2013	1381854208	194	2439	2633	2438
Tue Oct 15 17:23:28 2013	1381854208	116	2517	2633	2415
Tue Oct 15 17:23:28 2013	1381854208	124	2509	2633	2442
Tue Oct 15 17:23:28 2013	1381854208	124	2509	2633	2445
Tue Oct 15 17:23:28 2013	1381854208	124	2509	2633	2449
Tue Oct 15 17:23:28 2013	1381854208	68	2565	2633	2398
Tue Oct 15 17:23:28 2013	1381854208	179	2454	2633	2406
Tue Oct 15 17:23:28 2013	1381854208	52	2581	2633	2410
Tue Oct 15 17:23:28 2013	1381854208	186	2447	2633	2447
Tue Oct 15 17:23:28 2013	1381854208	92	2541	2633	2474
Tue Oct 15 17:23:28 2013	1381854208	124	2510	2633	2483
Tue Oct 15 17:23:28 2013	1381854208	100	2534	2633	2478
Tue Oct 15 17:23:28 2013	1381854208	36	2597	2633	2476
Tue Oct 15 17:23:28 2013	1381854208	76	2558	2634	2501
Tue Oct 15 17:23:28 2013	1381854208	186	2447	2634	2447
Tue Oct 15 17:23:28 2013	1381854208	108	2526	2634	2518
Tue Oct 15 17:23:28 2013	1381854208	28	2606	2634	2598
Tue Oct 15 17:23:44 2013	1381854224	0	2637	2637	2637
Tue Oct 15 17:23:28 2013	1381854208	186	2457	2644	2457
Tue Oct 15 17:23:28 2013	1381854208	60	2584	2644	2572
Tue Oct 15 17:23:28 2013	1381854208	218	2440	2658	2440
Tue Oct 15 17:23:28 2013	1381854208	179	2490	2669	2483
Tue Oct 15 17:23:28 2013	1381854208	186	2489	2675	2481
Tue Oct 15 17:23:28 2013	1381854208	171	2511	2683	2454
Tue Oct 15 17:23:45 2013	1381854225	0	2685	2685	2685
Tue Oct 15 17:23:30 2013	1381854210	0	2687	2687	2687
Tue Oct 15 17:23:28 2013	1381854208	179	2519	2698	2486
Tue Oct 15 17:23:45 2013	1381854225	0	2699	2699	2699
Tue Oct 15 17:23:45 2013	1381854225	0	2699	2699	2699
Tue Oct 15 17:23:45 2013	1381854225	0	2716	2716	2716
Tue Oct 15 17:23:45 2013	1381854225	0	2717	2717	2716
Tue Oct 15 17:23:30 2013	1381854210	1	2728	2728	2675
Tue Oct 15 17:23:28 2013	1381854208	194	2535	2729	2535
Tue Oct 15 17:23:28 2013	1381854208	218	2512	2730	2414
Tue Oct 15 17:23:28 2013	1381854208	194	2536	2730	2438
Tue Oct 15 17:23:28 2013	1381854208	84	2647	2731	2541
Tue Oct 15 17:23:30 2013	1381854210	1	2733	2734	2733
Tue Oct 15 17:23:28 2013	1381854208	179	2555	2734	2453
Tue Oct 15 17:23:30 2013	1381854210	1	2736	2736	2690
Tue Oct 15 17:23:30 2013	1381854210	0	2741	2741	2741
Tue Oct 15 17:23:28 2013	1381854208	163	2582	2745	2573
Tue Oct 15 17:23:28 2013	1381854208	16	2736	2753	2724
Tue Oct 15 17:23:28 2013	1381854208	8	2748	2756	2740
Tue Oct 15 17:23:30 2013	1381854210	1	2759	2760	2759
Tue Oct 15 17:23:28 2013	1381854208	140	2622	2762	2614
Tue Oct 15 17:23:45 2013	1381854225	0	2780	2781	2775
Tue Oct 15 17:23:28 2013	1381854208	156	2625	2781	2625
Tue Oct 15 17:23:28 2013	1381854208	68	2720	2788	2712
Tue Oct 15 17:23:30 2013	1381854210	0	2790	2790	2790
Tue Oct 15 17:23:28 2013	1381854208	36	2756	2792	2755
Tue Oct 15 17:23:30 2013	1381854210	1	2792	2793	2707
Tue Oct 15 17:23:30 2013	1381854210	0	2795	2795	2791
Tue Oct 15 17:23:30 2013	1381854210	0	2796	2796	2739
Tue Oct 15 17:23:30 2013	1381854210	0	2801	2801	2793
Tue Oct 15 17:23:28 2013	1381854208	148	2659	2807	2651
Tue Oct 15 17:23:28 2013	1381854208	132	2675	2807	2667
Tue Oct 15 17:23:33 2013	1381854213	0	2808	2808	2808
Tue Oct 15 17:23:30 2013	1381854210	0	2812	2812	2812
Tue Oct 15 17:23:41 2013	1381854221	0	2814	2814	2814
Tue Oct 15 17:23:30 2013	1381854210	0	2815	2816	2815
